1,0,3,560,2,190,3,677,2409646,1.28,0.72,0.95,2
1,0,3,562,2,193,3,676,2409878,1.32,0.68,1.06,2
1,0,3,552,2,81,3,664,2410165,1.34,0.66,1.11,2
1,0,3,549,2,213,3,663,2410441,1.35,0.65,1.14,2
1,0,3,551,2,211,3,668,2410709,1.37,0.66,1.15,2
1,0,3,545,2,206,3,666,2411001,1.39,0.68,1.14,2
1,0,3,534,2,204,3,681,2411235,1.41,0.72,1.12,2
1,0,3,528,2,215,3,681,2411521,1.45,0.76,1.11,2
1,0,3,580,2,109,3,680,2411813,1.5,0.78,1.07,2
1,0,3,576,2,231,3,685,2412096,1.52,0.78,1.01,2
1,0,3,574,2,229,3,685,2412360,1.52,0.74,0.95,2
1,0,3,562,2,210,3,561,2412600,1.49,0.69,0.95,2
1,0,3,550,2,183,3,683,2412860,1.44,0.69,0.98,2
1,0,3,557,2,110,3,572,2413117,1.39,0.81,0.98,2
1,0,3,553,2,205,3,681,2413363,1.38,0.96,0.98,2
1,0,3,513,2,209,3,686,2413658,1.39,0.99,1.06,2
1,0,3,513,2,202,3,689,2413923,1.4,0.99,1.14,2
1,0,3,494,2,121,3,679,2414195,1.47,0.94,1.14,2
1,0,3,471,2,213,3,683,2414476,1.58,0.89,1.12,2
1,0,3,502,2,208,3,685,2414757,1.72,0.79,1.11,2
1,0,3,506,2,209,3,678,2415049,1.91,0.71,1.11,2
1,0,3,502,2,214,3,679,2415290,2.02,0.71,1.11,2
1,0,3,497,2,181,3,676,2415531,2.04,0.72,1.11,2
1,0,3,483,2,198,3,673,2415809,2.05,0.77,1.06,2
1,0,3,464,2,216,3,673,2416060,2.06,0.81,1.02,2
1,0,3,437,2,218,3,677,2416347,2.09,0.82,1.02,2
1,0,3,425,2,219,3,675,2416625,2.14,0.84,1.03,2
1,0,3,429,2,213,3,667,2416901,2.24,0.87,1.07,2
1,0,3,432,2,219,3,674,2417185,2.41,0.92,1.11,2
1,0,3,427,2,103,3,684,2417419,2.55,0.95,1.13,2
1,0,3,418,2,224,3,706,2417685,2.6,0.95,1.17,2
1,0,3,412,2,223,3,719,2417977,2.62,0.91,1.27,2
1,0,3,406,2,209,3,716,2418232,2.64,0.85,1.36,2
1,0,3,397,2,231,3,695,2418497,2.67,0.76,1.37,2
1,0,3,394,2,232,3,695,2418761,2.69,0.7,1.36,2
1,0,3,387,2,230,3,693,2419054,2.81,0.7,1.31,2
1,0,3,383,2,231,3,693,2419298,2.93,0.72,1.27,2
1,0,3,379,2,237,3,699,2419549,2.98,0.77,1.27,2
1,0,3,372,2,244,3,699,2419799,3.03,0.85,1.27,2
1,0,3,372,2,252,3,705,2420098,3.08,0.9,1.28,2
1,0,3,368,2,256,3,706,2420395,3.12,0.9,1.28,2
1,0,3,372,2,255,3,704,2420652,3.18,0.9,1.28,2
1,0,3,372,2,227,3,702,2420913,3.23,0.9,1.27,2
1,0,3,373,2,263,3,709,2421147,3.27,0.9,1.26,2
1,0,3,371,2,268,3,712,2421403,3.28,0.89,1.25,2
1,0,3,368,2,149,3,709,2421699,3.29,0.88,1.24,2
1,0,3,367,2,266,3,711,2421953,3.28,0.88,1.25,2
1,0,3,356,2,271,3,705,2422211,3.27,0.84,1.29,2
1,0,3,356,2,214,3,704,2422448,3.25,0.79,1.33,2
1,0,3,356,2,275,3,699,2422689,3.24,0.78,1.34,2
1,0,3,351,2,286,3,699,2422921,3.25,0.79,1.33,2
1,0,3,352,2,288,3,697,2423195,3.34,0.87,1.3,2
1,0,3,349,2,287,3,703,2423494,3.42,0.96,1.28,2
1,0,3,343,2,286,3,692,2423778,3.46,1.0,1.27,2
1,0,3,339,2,298,3,698,2424066,3.53,1.07,1.22,2
1,0,3,341,2,287,3,701,2424329,3.6,1.13,1.18,2
1,0,3,338,2,180,3,702,2424608,3.61,1.15,1.18,2
1,0,3,333,2,209,3,709,2424847,3.61,1.15,1.19,2
1,0,3,329,2,306,3,711,2425078,3.58,1.09,1.29,2
1,0,3,326,2,309,3,712,2425351,3.54,0.97,1.42,2
1,0,3,322,2,322,3,722,2425632,3.54,0.91,1.47,2
1,0,3,314,2,0,3,720,2425863,3.54,0.91,1.47,2
1,0,3,315,2,217,3,721,2426115,3.65,0.94,1.4,2
1,0,3,309,2,318,3,717,2426364,3.77,0.96,1.33,2
1,0,3,305,2,319,3,722,2426630,3.82,0.96,1.33,2
1,0,3,293,2,317,3,717,2426923,3.85,0.96,1.33,2
1,0,3,290,2,331,3,715,2427176,3.86,0.96,1.34,2
1,0,3,283,2,363,3,757,2427463,3.89,0.98,1.34,2
1,0,3,238,2,0,3,712,2427738,4.01,1.07,1.33,2
1,0,3,281,2,314,3,760,2428011,4.17,1.13,1.32,2
1,0,3,312,2,330,3,737,2428259,4.28,1.13,1.29,2
1,0,3,314,2,327,3,712,2428502,4.34,1.11,1.29,2
1,0,3,307,2,254,3,746,2428740,4.34,1.08,1.3,2
1,0,3,298,2,241,3,774,2429039,4.28,1.05,1.3,2
1,0,3,294,2,394,3,741,2429331,4.12,0.95,1.29,2
1,0,3,285,2,399,3,745,2429613,4.02,0.85,1.28,2
1,0,3,281,2,387,3,751,2429889,4.02,0.83,1.28,2
1,0,3,283,2,291,3,764,2430120,4.09,0.83,1.24,2
1,0,3,178,2,276,3,760,2430354,4.28,0.87,1.21,2
1,0,3,274,2,295,3,768,2430648,4.4,0.91,1.21,2
1,0,3,266,2,403,3,761,2430931,4.4,0.91,1.3,2
1,0,3,263,2,291,3,766,2431213,4.4,0.82,1.46,2
1,0,3,258,2,405,3,765,2431496,4.4,0.73,1.54,2
1,0,3,251,2,410,3,765,2431768,4.4,0.73,1.54,2
1,0,3,249,2,409,3,770,2432002,4.44,0.79,1.4,2
1,0,3,245,2,409,3,776,2432285,4.6,0.94,1.22,2
1,0,3,236,2,318,3,766,2432517,4.72,1.04,1.18,2
1,0,3,234,2,402,3,760,2432786,4.78,1.05,1.18,2
1,0,3,150,2,417,3,779,2433036,4.84,1.06,1.19,2
1,0,3,238,2,418,3,777,2433270,4.9,1.06,1.23,2
1,0,3,235,2,317,3,781,2433553,4.96,1.06,1.33,2
1,0,3,227,2,315,3,778,2433802,4.96,1.06,1.41,2
1,0,3,228,2,435,3,778,2434087,4.96,1.04,1.41,2
1,0,3,227,2,320,3,784,2434339,4.91,0.95,1.42,2
1,0,3,144,2,328,3,788,2434572,4.83,0.87,1.46,2
1,0,3,129,2,444,3,787,2434823,4.8,0.86,1.5,2
1,0,3,102,2,448,3,789,2435057,4.8,0.87,1.57,2
1,0,3,105,2,450,3,793,2435294,4.95,0.89,1.64,2
1,0,3,227,2,449,3,789,2435539,5.16,0.91,1.68,2
1,0,3,157,2,349,3,788,2435795,5.36,0.98,1.72,2
1,0,3,168,2,450,3,796,2436028,5.49,1.07,1.73,2
1,0,3,213,2,460,3,794,2436307,5.49,1.09,1.72,2
1,0,3,212,2,457,3,790,2436597,5.47,1.1,1.66,2
1,0,3,215,2,355,3,854,2436836,5.42,1.1,1.51,2
1,0,3,219,2,463,3,821,2437093,5.38,1.09,1.4,2
1,0,3,221,2,365,3,812,2437384,5.36,1.02,1.33,2
1,0,3,210,2,465,3,819,2437628,5.35,0.92,1.24,2
1,0,3,213,2,471,3,811,2437866,5.34,0.89,1.22,2
1,0,3,167,2,472,3,818,2438100,5.34,0.89,1.21,2
1,0,3,195,2,476,3,818,2438395,5.37,0.91,1.2,2
1,0,3,204,2,479,3,812,2438678,5.43,0.95,1.19,2
1,0,3,210,2,479,3,813,2438922,5.59,1.06,1.18,2
1,0,3,197,2,478,3,811,2439175,5.72,1.18,1.18,2
1,0,3,230,2,473,3,817,2439470,5.74,1.21,1.18,2
1,0,3,229,2,473,3,811,2439743,5.74,1.23,1.15,2
1,0,3,184,2,471,3,809,2440023,5.72,1.24,1.1,2
1,0,3,219,2,479,3,811,2440262,5.69,1.24,1.07,2
1,0,3,240,2,484,3,810,2440505,5.68,1.24,1.05,2
1,0,3,229,2,489,3,804,2440802,5.67,1.24,1.03,2
1,0,3,228,2,493,3,807,2441075,5.68,1.26,1.02,2
1,0,3,219,2,503,3,806,2441355,5.69,1.31,1.02,2
1,0,3,219,2,500,3,802,2441604,5.71,1.36,1.0,2
1,0,3,225,2,507,3,803,2441899,5.74,1.42,0.98,2
1,0,3,218,2,510,3,804,2442141,5.79,1.49,0.98,2
1,0,3,226,2,512,3,791,2442386,5.84,1.53,0.98,2
1,0,3,215,2,518,3,792,2442670,5.88,1.57,1.0,2
1,0,3,221,2,518,3,787,2442962,5.91,1.63,1.02,2
1,0,3,229,2,526,3,781,2443229,5.94,1.69,1.03,2
1,0,3,224,2,532,3,776,2443493,5.97,1.75,1.06,2
1,0,3,231,2,526,3,775,2443734,5.99,1.83,1.08,2
1,0,3,229,2,543,3,774,2444030,6.01,1.91,1.1,2
1,0,3,236,2,543,3,769,2444320,6.03,1.98,1.12,2
1,0,3,231,2,554,3,766,2444573,6.05,2.06,1.13,2
1,0,3,242,2,548,3,771,2444872,6.09,2.13,1.14,2
1,0,3,248,2,544,3,774,2445138,6.12,2.19,1.15,2
1,0,3,251,2,539,3,772,2445380,6.14,2.26,1.15,2
1,0,3,168,2,539,3,769,2445626,6.15,2.28,1.15,2
1,0,3,244,2,533,3,763,2445891,6.16,2.28,1.16,2
1,0,3,254,2,535,3,760,2446121,6.15,2.25,1.18,2
1,0,3,261,2,537,3,755,2446393,6.13,2.22,1.19,2
1,0,3,201,2,543,3,746,2446671,6.1,2.22,1.19,2
1,0,3,273,2,537,3,744,2446913,6.08,2.24,1.19,2
1,0,3,210,2,537,3,742,2447189,6.05,2.3,1.19,2
1,0,3,272,2,542,3,733,2447450,6.04,2.37,1.2,2
1,0,3,284,2,579,3,736,2447690,6.04,2.41,1.19,2
1,0,3,278,2,549,3,732,2447954,6.04,2.44,1.18,2
1,0,3,285,2,548,3,740,2448245,6.04,2.54,1.19,2
1,0,3,240,2,582,3,737,2448493,6.04,2.64,1.18,2
1,0,3,291,2,560,3,732,2448792,6.05,2.7,1.16,2
1,0,3,186,2,577,3,727,2449045,6.07,2.75,1.15,2
1,0,3,293,2,561,3,726,2449276,6.11,2.75,1.15,2
1,0,3,276,2,564,3,727,2449555,6.13,2.77,1.21,2
1,0,3,306,2,603,3,721,2449854,6.16,2.78,1.28,2
1,0,3,305,2,601,3,719,2450133,6.19,2.79,1.29,2
1,0,3,219,2,600,3,722,2450390,6.19,2.85,1.29,2
1,0,3,312,2,598,3,714,2450659,6.2,2.98,1.28,2
1,0,3,320,2,596,3,721,2450927,6.24,3.07,1.28,2
1,0,3,314,2,595,3,710,2451162,6.28,3.12,1.27,2
1,0,3,234,2,597,3,709,2451402,6.28,3.18,1.25,2
1,0,3,329,2,592,3,712,2451677,6.28,3.19,1.25,2
1,0,3,334,2,600,3,709,2451940,6.26,3.21,1.24,2
1,0,3,333,2,489,3,708,2452198,6.23,3.22,1.23,2
1,0,3,339,2,609,3,701,2452477,6.22,3.23,1.21,2
1,0,3,239,2,613,3,701,2452754,6.12,3.24,1.16,2
1,0,3,365,2,598,3,702,2453015,6.02,3.24,1.1,2
1,0,3,257,2,617,3,693,2453261,6.0,3.25,1.09,2
1,0,3,292,2,617,3,695,2453546,6.02,3.26,1.1,2
1,0,3,339,2,601,3,693,2453780,6.13,3.31,1.19,2
1,0,3,336,2,561,3,688,2454034,6.22,3.38,1.27,2
1,0,3,341,2,591,3,688,2454283,6.22,3.4,1.29,2
1,0,3,264,2,591,3,683,2454545,6.18,3.41,1.27,2
1,0,3,291,2,608,3,683,2454802,6.1,3.41,1.26,2
1,0,3,379,2,608,3,681,2455054,6.05,3.41,1.26,2
1,0,3,361,2,611,3,676,2455340,6.05,3.44,1.26,2
1,0,3,320,2,623,3,678,2455585,6.07,3.49,1.26,2
1,0,3,295,2,630,3,680,2455883,6.1,3.54,1.26,2
1,0,3,293,2,628,3,672,2456170,6.11,3.62,1.26,2
1,0,3,309,2,630,3,673,2456403,6.14,3.67,1.26,2
1,0,3,383,2,635,3,665,2456696,6.19,3.68,1.32,2
1,0,3,388,2,637,3,662,2456991,6.22,3.71,1.37,2
1,0,3,393,2,636,3,662,2457232,6.22,3.74,1.37,2
1,0,3,394,2,629,3,657,2457466,6.21,3.81,1.34,2
1,0,3,326,2,639,3,648,2457726,6.17,3.96,1.26,2
1,0,3,409,2,639,3,648,2457967,6.12,4.07,1.2,2
1,0,3,405,2,640,3,645,2458205,6.08,4.13,1.2,2
1,0,3,414,2,641,3,641,2458445,6.07,4.15,1.2,2
1,0,3,347,2,640,3,642,2458706,6.05,4.17,1.2,2
1,0,3,421,2,640,3,633,2458970,6.04,4.22,1.2,2
1,0,3,422,2,647,3,630,2459242,6.02,4.27,1.19,2
1,0,3,435,2,650,3,630,2459520,6.0,4.3,1.19,2
1,0,3,431,2,656,3,636,2459810,5.98,4.34,1.19,2
1,0,3,446,2,657,3,626,2460067,5.96,4.39,1.18,2
1,0,3,441,2,657,3,627,2460347,5.94,4.48,1.14,2
1,0,3,441,2,659,3,621,2460644,5.92,4.57,1.09,2
1,0,3,437,2,665,3,617,2460886,5.92,4.63,1.09,2
1,0,3,445,2,658,3,616,2461121,5.92,4.66,1.09,2
1,0,3,453,2,642,3,620,2461373,5.91,4.7,1.1,2
1,0,3,448,2,658,3,617,2461626,5.9,4.72,1.1,2
1,0,3,452,2,639,3,614,2461872,5.87,4.73,1.1,2
1,0,3,456,2,634,3,610,2462136,5.85,4.73,1.1,2
1,0,3,410,2,633,3,609,2462382,5.81,4.72,1.09,2
1,0,3,376,2,639,3,605,2462622,5.76,4.71,1.08,2
1,0,3,403,2,647,3,608,2462902,5.73,4.67,1.08,2
1,0,3,473,2,642,3,603,2463166,5.73,4.59,1.13,2
1,0,3,358,2,672,3,600,2463425,5.75,4.54,1.21,2
1,0,3,479,2,647,3,598,2463669,5.76,4.54,1.24,2
1,0,3,484,2,684,3,603,2463937,5.77,4.54,1.24,2
1,0,3,384,2,654,3,600,2464223,5.78,4.61,1.24,2
1,0,3,498,2,671,3,595,2464473,5.78,4.72,1.24,2
1,0,3,497,2,671,3,602,2464712,5.78,4.8,1.2,2
1,0,3,502,2,690,3,597,2464948,5.78,4.89,1.15,2
1,0,3,505,2,688,3,594,2465216,5.77,4.96,1.13,2
1,0,3,507,2,696,3,591,2465507,5.76,5.0,1.12,2
1,0,3,510,2,714,3,592,2465774,5.76,5.12,1.1,2
1,0,3,516,2,696,3,584,2466060,5.77,5.25,1.07,2
1,0,3,516,2,722,3,590,2466306,5.77,5.32,1.07,2
1,0,3,524,2,710,3,590,2466595,5.78,5.39,1.08,2
1,0,3,423,2,722,3,590,2466831,5.8,5.41,1.09,2
1,0,3,529,2,729,3,587,2467124,5.81,5.44,1.1,2
1,0,3,531,2,728,3,589,2467415,5.85,5.47,1.15,2
1,0,3,540,2,710,3,590,2467685,5.89,5.49,1.2,2
1,0,3,539,2,737,3,587,2467952,5.91,5.5,1.2,2
1,0,3,540,2,711,3,585,2468229,5.91,5.51,1.19,2
1,0,3,436,2,711,3,583,2468504,5.88,5.53,1.16,2
1,0,3,435,2,701,3,590,2468755,5.84,5.55,1.14,2
1,0,3,559,2,736,3,584,2469036,5.84,5.55,1.14,2
1,0,3,508,2,737,3,583,2469275,5.86,5.48,1.18,2
1,0,3,566,2,713,3,582,2469558,5.88,5.42,1.22,2
1,0,3,569,2,718,3,588,2469789,5.88,5.42,1.22,2
1,0,3,569,2,735,3,582,2470060,5.86,5.51,1.19,2
1,0,3,504,2,758,3,580,2470336,5.82,5.69,1.1,2
1,0,3,585,2,725,3,585,2470585,5.79,5.8,1.04,2
1,0,3,482,2,758,3,589,2470858,5.79,5.81,1.04,2
1,0,3,594,2,730,3,579,2471134,5.79,5.83,1.04,2
1,0,3,476,2,729,3,576,2471393,5.82,5.84,1.09,2
1,0,3,604,2,752,3,568,2471682,5.86,5.84,1.14,2
1,0,3,597,2,734,3,575,2471966,5.86,5.84,1.14,2
1,0,3,609,2,768,3,567,2472198,5.85,5.84,1.14,2
1,0,3,609,2,739,3,567,2472466,5.79,5.91,1.1,2
1,0,3,602,2,743,3,567,2472729,5.72,6.02,1.05,2
1,0,3,603,2,789,3,571,2472990,5.69,6.15,1.02,2
1,0,3,484,2,737,3,570,2473222,5.67,6.24,1.0,2
1,0,3,610,2,739,3,571,2473460,5.67,6.24,1.0,2
1,0,3,611,2,743,3,571,2473693,5.7,6.18,1.03,2
1,0,3,605,2,749,3,569,2473953,5.73,6.12,1.07,2
1,0,3,608,2,771,3,570,2474224,5.73,6.12,1.07,2
1,0,3,607,2,740,3,568,2474469,5.71,6.12,1.05,2
2,0,1,0,2,241,3,653,221345,-0.15,0.84,1.08,2
2,0,1,0,2,232,3,647,221641,-0.15,0.84,1.08,2
3,952,1,0,2,240,3,654,221916,-0.15,0.84,1.08,2
3,944,1,0,2,235,3,648,222183,-0.15,0.84,1.08,2
3,954,1,0,2,235,3,654,222413,-0.15,0.84,1.08,2
3,0,1,0,2,233,3,656,222706,-0.16,0.84,1.08,2
3,952,1,0,2,236,3,651,222965,-0.18,0.84,1.09,2
3,0,1,0,2,234,3,653,223243,-0.18,0.82,1.1,2
2,0,1,0,2,238,3,649,223527,-0.18,0.82,1.1,2
2,0,1,0,2,230,3,653,223807,-0.18,0.82,1.1,2
2,0,1,0,2,234,3,647,224046,-0.16,0.82,1.09,2
3,944,1,0,2,229,3,653,224343,-0.14,0.82,1.08,2
3,0,1,0,2,226,3,651,224633,-0.11,0.83,1.07,2
2,0,1,0,2,223,3,655,224885,-0.06,0.83,1.07,2
2,0,1,0,2,221,3,646,225138,-0.04,0.83,1.07,2
3,936,1,0,2,219,3,657,225409,-0.03,0.83,1.08,2
3,938,1,0,2,217,3,648,225641,-0.02,0.82,1.08,2
3,0,1,0,2,218,3,657,225879,0.01,0.82,1.09,2
2,0,1,0,2,219,3,651,226170,0.03,0.81,1.11,2
2,0,1,0,2,218,3,648,226427,0.04,0.81,1.12,2
2,0,1,0,2,217,3,647,226669,0.04,0.8,1.12,2
2,0,1,0,2,217,3,645,226944,0.04,0.79,1.11,2
2,0,1,0,2,215,3,653,227205,0.02,0.39,0.55,2
2,0,1,0,2,216,3,655,227496,0.0,0.0,0.0,2
2,0,1,0,2,221,3,654,227775,0.0,0.0,0.0,2
3,912,1,0,2,219,3,650,228046,0.0,0.0,0.0,2
3,0,1,0,2,219,3,650,228311,0.0,0.0,0.0,2
2,0,1,0,2,222,3,657,228572,0.14,0.42,0.5,2
3,905,1,0,2,225,3,653,228833,0.29,0.85,1.0,2
3,918,1,0,2,223,3,650,229090,0.29,0.85,1.0,2
3,889,1,0,2,219,3,647,229343,0.29,0.85,0.99,2
3,901,1,0,2,226,3,652,229585,0.3,0.86,0.98,2
3,902,1,0,2,194,3,670,229832,0.34,0.86,0.98,2
3,869,1,0,2,205,3,683,230076,0.36,0.86,0.97,2
3,856,1,0,2,217,3,677,230310,0.39,0.85,0.95,2
3,889,1,0,2,219,3,690,230569,0.55,0.81,0.94,2
3,0,1,0,2,200,3,681,230815,0.77,0.76,0.9,2
3,870,1,0,2,197,3,681,231056,0.93,0.7,0.86,2
3,0,1,0,2,196,3,687,231297,1.03,0.65,0.85,2
2,0,1,0,2,201,3,682,231544,1.09,0.65,0.85,2
3,852,1,0,2,205,3,677,231822,1.14,0.65,0.87,2
3,0,1,0,2,224,3,676,232062,1.16,0.65,0.89,2
2,0,1,0,2,191,3,674,232325,1.23,0.65,0.89,2
3,850,1,0,2,185,3,671,232573,1.32,0.67,0.89,2
3,852,1,0,2,182,3,668,232814,1.35,0.71,0.9,2
3,847,1,0,2,183,3,674,233057,1.35,0.72,0.9,2
3,842,1,0,2,182,3,684,233297,1.35,0.72,0.92,2
3,836,1,0,2,181,3,688,233540,1.35,0.72,0.99,2
3,838,1,0,2,185,3,689,233806,1.37,0.71,1.03,2
3,0,1,0,2,188,3,690,234076,1.44,0.68,1.04,2
3,830,1,0,2,187,3,692,234356,1.54,0.65,1.04,2
3,0,1,0,2,187,3,693,234608,1.62,0.62,1.04,2
3,835,1,0,2,189,3,692,234855,1.69,0.6,1.04,2
3,824,1,0,2,191,3,692,235088,1.74,0.6,1.03,2
3,826,1,0,2,191,3,690,235355,1.76,0.6,1.03,2
3,824,1,0,2,191,3,696,235623,1.8,0.6,1.03,2
3,825,1,0,2,198,3,697,235917,1.83,0.6,1.02,2
3,816,1,0,2,198,3,700,236202,1.85,0.61,1.02,2
3,813,1,0,2,201,3,699,236487,1.88,0.61,1.01,2
3,823,1,0,2,208,3,705,236766,1.93,0.6,1.01,2
3,811,1,0,2,204,3,699,237027,1.99,0.59,1.0,2
3,821,1,0,2,208,3,700,237283,2.04,0.59,0.99,2
3,813,1,0,2,206,3,702,237526,2.08,0.59,0.98,2
3,814,1,0,2,210,3,699,237766,2.1,0.59,0.97,2
3,797,1,0,2,212,3,699,238042,2.11,0.59,0.95,2
3,806,1,0,2,212,3,700,238337,2.11,0.6,0.95,2
3,773,1,0,2,218,3,698,238580,2.14,0.61,0.95,2
3,797,1,0,2,218,3,701,238859,2.19,0.62,0.95,2
3,797,1,0,2,220,3,706,239150,2.27,0.65,0.96,2
3,785,1,0,2,223,3,705,239429,2.35,0.67,0.97,2
3,754,1,0,2,229,3,711,239690,2.39,0.67,0.98,2
3,752,1,0,2,231,3,708,239976,2.44,0.68,0.98,2
3,744,1,0,2,232,3,713,240254,2.52,0.68,0.99,2
3,750,1,0,2,231,3,711,240517,2.64,0.69,1.02,2
3,0,1,0,2,234,3,716,240766,2.78,0.71,1.07,2
3,750,1,0,2,240,3,720,241007,2.9,0.73,1.12,2
3,741,1,0,2,237,3,721,241276,2.95,0.73,1.14,2
3,753,1,0,2,246,3,716,241543,2.98,0.73,1.14,2
3,748,1,0,2,249,3,721,241841,3.01,0.72,1.14,2
3,749,1,0,2,257,3,725,242071,3.04,0.72,1.13,2
3,743,1,0,2,248,3,723,242304,3.06,0.72,1.11,2
3,746,1,0,2,250,3,724,242556,3.1,0.72,1.1,2
3,747,1,0,2,252,3,727,242804,3.12,0.72,1.08,2
3,749,1,0,2,267,3,717,243079,3.14,0.72,1.08,2
3,744,1,0,2,272,3,716,243313,3.16,0.72,1.07,2
3,733,1,0,2,269,3,720,243573,3.17,0.72,1.06,2
3,746,1,0,2,269,3,711,243818,3.18,0.73,1.03,2
3,731,1,0,2,274,3,705,244111,3.19,0.76,1.0,2
3,732,1,0,2,279,3,705,244368,3.21,0.79,0.97,2
3,723,1,0,2,279,3,705,244603,3.22,0.83,0.95,2
3,724,1,0,2,280,3,711,244834,3.22,0.87,0.95,2
3,735,1,0,2,284,3,711,245122,3.22,0.91,0.94,2
3,734,1,0,2,288,3,718,245357,3.25,0.93,0.93,2
3,726,1,0,2,290,3,742,245653,3.28,0.93,0.93,2
3,706,1,0,2,297,3,722,245885,3.31,0.93,0.93,2
3,713,1,0,2,297,3,753,246140,3.37,0.9,0.94,2
3,703,1,0,2,296,3,759,246410,3.45,0.86,0.95,2
3,699,1,0,2,304,3,765,246652,3.56,0.84,0.99,2
3,706,1,0,2,308,3,767,246908,3.69,0.8,1.06,2
3,704,1,0,2,304,3,774,247180,3.81,0.78,1.12,2
3,707,1,0,2,313,3,768,247443,3.9,0.74,1.16,2
3,703,1,0,2,312,3,779,247711,3.98,0.7,1.18,2
3,700,1,0,2,311,3,767,247978,4.02,0.68,1.18,2
3,700,1,0,2,317,3,733,248227,4.04,0.67,1.18,2
3,706,1,0,2,316,3,729,248465,4.04,0.67,1.18,2
3,705,1,0,2,316,3,728,248707,4.03,0.7,1.16,2
3,702,1,0,2,322,3,748,248993,4.0,0.77,1.11,2
3,703,1,0,2,327,3,745,249228,3.93,0.85,1.05,2
3,703,1,0,2,333,3,790,249507,3.89,0.89,1.01,2
3,699,1,0,2,337,3,799,249752,3.89,0.89,1.01,2
3,701,1,0,2,376,3,804,250025,3.96,0.85,1.02,2
3,700,1,0,2,349,3,807,250257,4.11,0.76,1.05,2
3,700,1,0,2,367,3,804,250501,4.27,0.68,1.09,2
3,701,1,0,2,336,3,799,250741,4.42,0.61,1.1,2
3,698,1,0,2,356,3,802,251023,4.5,0.57,1.11,2
3,698,1,0,2,340,3,800,251272,4.52,0.57,1.12,2
3,702,1,0,2,383,3,807,251525,4.53,0.57,1.13,2
3,696,1,0,2,373,3,803,251771,4.53,0.57,1.13,2
3,697,1,0,2,386,3,798,252067,4.53,0.57,1.13,2
3,690,1,0,2,392,3,800,252300,4.56,0.58,1.11,2
3,688,1,0,2,389,3,791,252575,4.62,0.6,1.07,2
3,687,1,0,2,376,3,796,252807,4.68,0.64,1.03,2
3,684,1,0,2,377,3,797,253090,4.72,0.68,1.0,2
3,686,1,0,2,370,3,795,253374,4.72,0.71,1.0,2
3,680,1,0,2,367,3,789,253670,4.72,0.73,1.01,2
3,675,1,0,2,394,3,796,253936,4.72,0.74,1.03,2
3,677,1,0,2,420,3,793,254211,4.71,0.74,1.04,2
3,670,1,0,2,420,3,793,254460,4.71,0.75,1.04,2
3,673,1,0,2,426,3,793,254727,4.74,0.79,1.03,2
3,669,1,0,2,427,3,796,254970,4.82,0.83,1.0,2
3,670,1,0,2,427,3,794,255254,4.91,0.88,0.95,2
3,672,1,0,2,436,3,794,255523,4.99,0.91,0.9,2
3,664,1,0,2,454,3,803,255797,5.03,0.93,0.89,2
3,667,1,0,2,444,3,801,256096,5.05,0.94,0.88,2
3,665,1,0,2,437,3,802,256345,5.09,0.95,0.86,2
3,663,1,0,2,445,3,804,256607,5.14,0.97,0.86,2
